@relation IberLef-Challenge-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0

@attribute claseValue {0,1}
@attribute textValue string

@data
0,' Buen día grupo , espero que hoy tengan un día tranquilo sin tantas preocupaciones cara_feliz_con_ojos_sonrientes Por alguna razón esa canción me llego mucho Buenos días o tardes a todos :) Buen día cara_sonriente , cómo se sienten ? De la misma manera , pero creo que el no rendirse y continuar es algo muy bueno cara_feliz_con_ojos_sonrientes Así he estado también , por esa misma razón me he desconectado y alejado de las redes , me ha servido un poco a enfocarme en lo que de verdad importa Espero que algún día , no muy lejano , se pueda encontrar esa paz que tanto se busca :) mientras tanto sigue adelante Y si le hablas ? Busca la manera de contactarla , y dile todo lo que no le pudistes decir en su momento A veces por esos mismos miedos , dudas , dejamos pasar muchas cosas , si quieres hablarle a alguien hazlo , intenta . Explicale todo , y sé honesto , tal vez ella también se anima y te explica qué fue lo que sucedió Hola , bueno , solo como consejo , siempre dudes de un chico que te pida fotos ... sin importar que tan bien pienses llevarte con él , sé desconfiada Ponte a pensar , vales mucho para un poco hombre . Lamentablemente el pasado ya no lo puedes cambiar pero haz que este error te vuelva una mujer más sabia y que sepa el valor que tiene . Las personas van y vienen y te decepcionan pero saliendo adelante y olvidarlas es la mejor venganza que les puedas dar Con mucha más razón , no vale la pena que sufras por un mentiroso chantajist'
0,' Hola , cómo va su noche ? Oh vaya amig @ , tal parece estamos igual Aquí son las 1:41 am Asu maquina , como está eso ? Todo en esta vida tiene solución amigo , siempre hay que tratar de mirar las oportunidades u opciones que tenemos . Además si no encuentras la solución , siempre habrá una persona que te apoye y te ayude a encontrarla Ow que rico , solo antojan al que no puede comerlas jajaja También la desesperación del momento nos hace meternos en problemas , por eso es mejor tratar las situaciones con toda la calma que se pueda , aunque sea poca Gracias ! ! Un placer hablar contigo Pues por ahora no puedo comer nada de cosas dulces señal_de_aprobación_con_la_mano Yo soy de la creencia que la fe mueve montañas , bueno no tan así pero es un decir . Por experiencia propia de alguna u otra forma no sé si sea suerte , magia , algo paranormal o la fe que me mueve he salido de problemas '
0,' She is a maniaaaac Pues a comer ingles Si porque ya toca tantas desgracias píldora Estoy viendo la luz La luz al final del tunel Yo en mi casa Y ponerme muy Moreno La verdad que algo palido si Tengo el brazo fino Me comere a mi abuela Yote doy los mios No mola todo blanco , moreno es lo mejor Le haria el amor Que tren tan sexy Se me antojan unas drogas Parece un chocho gigante Me encanta comer mejillon Yo a base de mcdonalds Hamburguesas de un euro Vivo con mis tres yos Pepe Violeta y yo Seria un placer ser atropelllado por ese rren El cerebro se desconecta Y no se entera uno Le metp un pisoton Que lo convierto en moto Te irrita oir a la gente hablar ? Yo me ire a la farmacia Como mola el avio'
0,' Una chica de 11 con voz de camionero Me pregunto por qué xD Esta ocupada dejando a gente en el hospital Yo conozco un montón de gente que me los regalan En breve me voy a hacer con uno Un gato es menos trabajo de cuidar Sobretodo ahora si no quieres salir con la pandemia Ángie uwu  no se vayan  Mañana te ponen al dia No se si alguien a logrado tener una conversación con ella Angie por qué te desapareces ? Y berserk se lo perdio Nadie se cree que tenga 18 Es solo humor joder No te lo tomes a pecho Pero te haria bien llamarlo ? Pues ya esta , no te ancles al pasado Yo estoy en una Y a veces es duro Y por que ya no estas ? Te controlaba a distancia ? Estoy en eda situación a la inversa Sería un buen plot twist Pero de que lo conoces ? Solo te gustan las niñas o que Claro las tipicas lolis imortales pero el cuerpo aun es de niña Un personaje de anime Te gusta el anime Melodis ? Me pone triste recordar esa serie Confiesate antes de que sea tarde Deja que Meliodas salve tu alma No , debe estar de broma No me lo creo En serio , es mejor que ir a misa Papa noel son los padres Pero no son malos aunque te lo hayan inculcado Nah , no esta tan mal Y ahora sigues pensando lo mismo ? Creo que es facil de entender la situación Y por que no descansas ? Hola gei yo soy Roberto Yo naci en el mes azul Qué hay familia , que os contais ? Rayos , hoy hablaron todos Y Meliodas se puso foto de perfil : v Y tienes alguna meta ? Yo he estado en empleos bastante mierda , pero claro mejor tener trabajo que no es facil estos dias Yo estoy viendo si puedo hacer algun tranajo desde casa , pero siento mucha apatía Los tendría si me relacionase xD Ahora mismo vivo solo pero no me encuentro motivado para empezar nada Ahora no trabajo , estoy subsistiendo de un dinero que me dieron como compensacion por un atropello Xd y ayuda familiar tambien Lo único que me hace no cortarme las venas es mi novia No , es relación a distancia xD A veces una persona te ayuda a cambiar para mejor O te hace ver cosas que por ti mismo no te das cuenta Asi funciona la vida Tu como llevas el tema relaciones ? Pero claro , desde esa postura tu opinion no es objetiva Por eso es que no entiendes xD Por que uno da un voto de confianza a la otra persona , trata de ver lo mejor ... Podriamos ser cinicos con todos  por di acaso  Ser un cabrón y no sentir cargo de consciencia te hace sentir mas libre supongo Pero no quiero alimentar tendencias sociopatas por sentirme inseguro o pensar que todos me van a traicionar No , hay mujeres buenas y malas No hay que darle trato especial a alguien en base en sus genitales Quien dice que no doy , le doy trato normal a los denas Yo estoy con una mujer y no me hace sufrir , tiene momentos que es bien perra , pero no todos los dias tenemos el mismo humor Te basas mucho en tu interacción particular con otras personas ... lo que no funcione en tu caso a lo mejor otras personas si saben hacerlo funcionar Es como dar dos palitos a varias personas , algunas saben crear un fuego y otras no Deja de ser un pelmazo Tu tienes experiencia en el tema Melondis ? Estos pinches humanos y sus emociones xD Quien ha sido tan desalmado de lastimar a alguien con esa voz ? A ver que mas misterios esconde Jajajaja , hoy si que excedio su linite de tiempo Y regreso al mas alla Esta ahora con kaiosama Me golpee con la esquina de la mesa No jodas cara_con_el_ceño_fruncido y la boca abierta Va a venir Meliodas a juzgarte Solo queria salvar nuestras almas De ir al infierno Que la habéis hecho xD Pero parecia que estaba gastando bromas y de buen rollo Cuenta la leyenda que cuenta la leyenda Es nueva , la sacaron ayer Qué tal conejo , qué a acontecido aquí desde que abandoné el grupo ? De qué condición padeces ? Y ahora como lo llevas ? Yo depende como la pille en el dia Tiene cara de llamarse Bruno Bachelor Enrico Zabaster y Michelette Betrunios Oye qué animado esta esto Me recuerda a un conocido mío Quién se viene a bailar unos cumbiotes ? Yo estoy tomando leche directamente de las ubres de Mandrágora Martínez Llegas a buen lugar , aquí no echan a nadie sin razón Venga , ahora algo de heavy metal De la tecnocracia de Roberto Carballe'
0,' Jajaja no paisa no ¿ Para que saber ? Aquí nadie tiene foto jajaja No fue por eso jajaja Jajaja si si tengo Dice el que si es igual ? Porque andas buscando paisas ? Jajajaja mezcla de paisa con caleña jajaja Que el es ban ? No soy esa clase de paisa jajajaja gaaas Todo muy normi la verdad No soy uribista jajaja El mono no era el otro ? jajaja Ayyy no aguantan una paradita el la cara ole jajaua ¿ Presentarles mi novio ? Jajaja porque ? Jajaja no no me convencen Jajajaja no lo tomo como competencia ¿ Perooo quién está compitiendo ? ¿ Y porque voy a competir ? Dime Compitan entonces cara_llorando_de_risa cara_llorando_de_risa Porque meterlo en esto cara_llorando_de_risa cara_llorando_de_ris'
0,' Pues las 4 y 20 de la tarde por supuesto Hay alguna manera de ayudarte con eso ? De Hambrentina , supongo que tu de españa verdad De que comunidad autonoma vienes ? Justo estaba pensando en pasear por esa comunidad autonoma cuando pudiera Me dan ganas la verdad Bien hoy es un dia muy tranquilo en mi barrio y eso que enla semana suele ser bastante movido Aca estamos en invierno , creo que es por hemisferios las diferencias estacionales No sali hoy de la casa Hiciste lo que te dije o no ? Mas que lo que te dije lo que te pregunte Porque nunca me prestas atencion ? Tienes que prestar mas atencion Te di un par de consejos antes que crei que te servirian Primero tienes que identificar que te hace sentir mal y trbaajar en eso Pero y no puedes estudiar algo ahora a esta altura del año ? Sigo instiendo en que EN PARTE es culpa de los chicos que no saben defenderse Aunque tampoco es que estoy culpando a las victimas Y por cierto el acoso escolar siempre existio tal como es , antes NO era menos fuerte , estaba mas invisibilizado que es distinto @USER perdon si ya lo contaste esto , pero me contarias a mi de nuevo como es que empezo tu depresion ? Tenias antecedentes de antes ? En la infancia o algo ? Tal vez AHI este el problema , recuerdos reprimidos , algo del subconciente tal vez , incluso auqnue yo no crea mucho en el subconciente , pero si la gente lo dice debe ser cierto Se que no es lo que quieres leer pero necesitas mantenerte firme en tu camino mmm no habria manera de que empieces una nueva vida en otro lugar ? Aunque sea a la larga ? No podrias prestar un prestamo por otro lado ? El banco o algo ? Te estoy diciendo que estoy de acuerdo con vos ! No tiene nada de malo trabajar de eso , son trabajaos dignos como cualquiera , si no fueran nada necesarios no existirian en primer lugar Entonces que faltaria para que des el primer paso ? Creo que el propietario era español asi que por ubicacion la mayoria de los que entran aca son españoles creo Sabes que justo cuando pensaba en descargarme el Todus se me romio el celular Lo que edite , me equivoque de pais Pero me encanta el reggaeton Eso no me dice nada Hay algo que te preocupa ? Hola Dario me agradas Hace tiempo no te leia por aca Hola como te encuentras ? Nadi puede ser tan feo Y aunque fueras feo eso no deberia condicionarte en absoluto Bastante cansado pero bien Para lo que necesites aqui estoy Porque se salen tan rapido ... Ehm la amistad no se fuerza Si no queres ser su amigo que se pudra y que no fastidie Aunque me da algo de pena porque si hace eso debe estar un poco desesperado por algo de afecto amistoso Aunque me remito a lo mismo , la amistad no se fuerza Ningun vinculo se fuerza Ya esta todo dicho entonces ... Podrias iniciarles acciones judiciales o algo asi ? Hola chicos como estan ? Puedo pasar a saludar ? Pero son las 2 de la tarde ... Si lo se , la ola de calor mas alta de toda europa hasta ahora creo Es consejo de levantarse esta buneo sip , pero es util hastadeterminado punto , ya que las trabas del mundo exterior pueden ser demasiado grandes Tambien es cierto esto pero ... Tampoco imposible , por muy cliche que suene Que es lo que te hace sentir mal ? Se fue por culpa de ... Yo estoy conversando por discord mientras me hago cuenta en una pagina de trabajos Me quedan linkedin , zonajobs y navent Hola que tal Si puedo saber a que se debe tu depresion ? En mi opinion deberias cortar esa relacion aunque no sea facil , sino va a ser para problemas a la larga Bien creo que en un rato ire a verla a mi abuela Extraño Santiago del Estero El grupo no es para eso , contame que te anda pasando por privado si queres Hola bienvenido como estas ? Disculpa si puedo saber , que te genero la depresion ? Esas situaciones cuales fueron ? Todo bien estoy practicando aleman ahora Es bastante parecido al ingles , algunas palabras se asimilan al leerlas pero fonecticamente son distintas y otras viceversa No habias entrado antes ya ? Andrea pudiste encontrar trabajo ? Tienes que seguir intentandolo No hay alguna manera de que te puedas ir de esa casa ? Te gustaria ser guardia nocturna ? Bueno pero en cuanto ambiente me refiero Ademas si estuvieras dentro de un lugar custodiando no te pasaria nada creo Igual me parece que en esos trabajos toman mas a hombres que mujeres creo Todo bien nada interesante Mejor si no hace falta , una gripecinha nomas Recien me puedo conectar de vuelta por cierto Esta bien no hay problema con eso por mi Es momento de quemar esa leña a mi manera de ver ... Ellos se van por negocios o porque ? Sea como sea creo que es momento de cortar con esa dependencia INI_BOLD ¡ HAS VUELTO ! END_BOLD Y eos a que se debe ? estas desempleado ? Lo siento he llegado tarde Ya los saque a casi todos esos No hay alguna manera de que puedas cambiar de entorno ? Tiene que haber una manera ... pero cual sera Ahora que estas tu mejor que nunca Era una manera de animarte Buscar otra , se verdad o mentira , no quiere hablar contigo ( contigo en general me refiero ) Algo que te pueda hacer sentir mejor ? Seras amado nuevamente , en su debido momento Y eso a que se debe ? Como te sientes ahora desde la ultima vez que estuviste aqui ? Bueno por eso no te teneis que sentir mal Bien recien vengo del bar y ahora estoy comiendo guiso ? Como va tu dia hasta ahora ? Hola juan , juraria que ya estabas antes Llegue tarde pero al menos ya lo han eleiminado Hola ASAP como estas ? No se si Omega dijo algo ya pero pero si es por mi lo permito por esta ve'
0,' Y hoy le hable yo a él , preguntando , ¿ , Que pasa ? ¿ Todo bien ? Y le dije ok , vale , no quiero causar problemas entre tu compañera y tú , recién nos re encontramos y ya con problemas ? ? ? No quiero causarte problemas Amix , así que te comento , para evitarte problemas en casa o dolores de cabeza me retiro de tu vida , y pues deseo larga vida llena de éxitos , cómo cuántas estrellas hay en el cielo , cuánta ficha y felicidad te deseo hasta entonces AMISTOSAMENTE ALE No , creo que han de estar en una especie de acuerdo Cómo algo así de me cuidas a los chicos Bienvenidos todos los nuevos Oye Natalie ! ! Creo que todos amanecimos así Por qué hoy día , perdidamente hoy me siento super mal Ya falta Poco Natalie , por eso hace tanto calor , ya estás calmando tus 13 chakras principales ? ? ? Lo sabes muy bien , pero no te acuerdas Es transmigracion de alma El mío es haber venido aquí en este pedacito de lugar donde radico ahora traer la luz descender pilar de luz Lemuria manos_en_oración tono de piel medio manos_en_oración tono de piel medio manos_en_oración tono de piel medio namasté Tu puedes solo inhala y exhala y has re conexión con tu tercer ojo y sola vendrá la regresión Están bloqueados tus chakras Siiiiiiii ! ! ! De hecho me re encontré con un compañero de camino de hace puf eones de vida y ambos nos re conocimos en este aquí y en este ahora Los principales si son siete pero shorititita en este cambio de 5d son 13 por el cambio de ADN Siiiii pero ahora él está casado Y vive en Argentina y yo en la Ciudad de México Que bello hay mucha conciencia despertando en Argentina ! ! ! Yo opino lo mismo hermosa Pero para no meterme en problemas bellísima amiga mejor me alejo Nop me acuerdo de muchísimas cosas Solita sin estudiar Reiki Puffffffg ya eres bien dices alma vieja Tienes mucha razón lo mejor de apartarse que él se dé cuenta de los errores que está cometiendo alguna vez en su vida , tendrá que madurar y aprender a valorar amistades que bien le aprecian Ya me cancé hermosa de apoyar a los demás a veces no entienden por más que le apoyes de manera sencilla , te cargas de su vibra y sales enferma , mejor medito Y si , si ayudo por video llamada con otros amigos Si hermosa , es una pena , que tengan que desvirtuar tanto el concepto de un sentimiento puro como lo es la amistad , por estar en la zona de confort , y , no hacerse responsables de lo que le toca a cada uno aprender Te entiendo muy bien , tu campo energético , se ve contaminado , y la urgencia de regresar a tu recinto de paz , para limpiar energías mal calificadas es bastante agobiante Uyyyyyyyy cara_desanimada Deja busco un audio que deje tiempo atrás aquí , es muy lindo es un TARA VERDE Solo pon agua con sal justo abajo de tu cama a la altura de el plexi solar 3 er chakra Chiiiii cara_desanimada Mucho y a veces tratas de entender , el ¿ porqué ? Se complican tanto las situaciones cara_desanimada Cuando te pones en análisis , cuando eres una PAS , es difícil te hackead a ti misma , porque tiene ya más años que nosotros de vidas y ciclos de vida en esta tierra Y lo que tú , ya viste , hace eones de vida , quizá nosotros , o al menos yo , apenas lo empezamos a vivir , y nos es más empático entenderlo pero siendo una PAS , es más difícil , por qué te guías por las frecuencias de Luz Divina y esto , lastima tu ser interno el ser analítica o compaginar con los demás Si te están empujando cara_con_mano_sobre_la_boca desde allá ↑ Holiiiii bien con calor y tú Que te lo pasa ? ? ? Ponte una toalla al rededor de tu cuello y Hala de izquierda a derecha esto deshsra los nudos que tienes en tu cuello Hollliiiiiiiii Grupo buena tarde / noche para todos Hoy no pones música Al3xito ? ? ? Ahhh ok ahora reviso gracias Mhhhhh cara_sonriendo ligeramente Está un poco triste esa canción nop Woraleeee se maquillan casi igual a los de kiss Eres delgada yo peso 47 cara_haciendo_una_mueca cara_haciendo_una_mueca cara_haciendo_una_mueca Cuánto medirá está Nora ? ? ? Por qué tas triste ? ? ? Uyyyy muy alta yoido 1.54 Tas de re te flaquiiiiiiiiito Uyyyyy pos que le pasa al doc Jijiji yo toy como tachuela Ya me confundí cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa Nora 50kg 1.60 José 52 Yo 47 Jijijiji tu también están bien guapote Arturo guapo Nora cuquis Yo tengo una amiga de Palma de Mayorca mide 1.85 y pesa 70 kg Ahorita toy fea por lo de mis quemaduras en mis manos tengo la cabeza rapada Siiiiii aquí todos SEEEEEMMMOZZZZ SIMPATICOS Noooo , no peleamos decimos que aquí todos seremos bellos Duckp lo afirma y miren que lo dice un caballero que es donde están los ojos más bellos Escuchen esta canción de amortttzzzz para rodos Nop no hay bullying por el contrario hay afirmaciones y decretos positivos Este señor canta muy lento Pero la de NTale.Cole no la tengo cara_llorando fuerte cara_llorando fuerte cara_llorando fuerte Sip Ya fallecida ella hija de Nat King Cole Este es un jazzita Duckp Haber ojitos tapatíos si o no todos somos bellos Messsmamente ansinitamente lo digo mircé Wow cara_sonriendo con ojos grandes De manera igual para ti querida Nora Dulces sueños hasta el.otro ladito Ayyy weee ya empezó a llover por acá en este lado de la CDMX ! ! ! Besos Nora dulces sueños Aquí todos son super empáticos comprenden mucho elmdolor ajeno son empáticos y maravillosos todos , sinceramente lo digo de corazón , pues son personas increíbles y desprendidas Chi ! ! ! Arturo , todos aquí son bellos de alma , por qué hemos pasado en la vida dificultades fuertes y comprendemos y sabemos el dolor y somos empáticos y entendemos y respetamos el dolor ajeno Gracias ! ! ! Me alhaga ! Gracias gracias gracias ! Tu eres muy cuquis Nora ! Es correcto he encontrado a personas maravillosas que con escribir onleerte te ayudan y va cambiando tu tarde Nora es bella aún que ella no se la crea Ella Nora es una triunfadora bella y hermosa Y solo Nora tiene que creerselo Corazón si que si lo eres solo que estás cansadita y tu mente necesita reposar ts Tito nena hermosa Nora , eres buena amiga Eso sí , no me lo puedes negar Nora bella Aquí les comparto una canción bienotivadors bien exclusiva que no buenO ! ! ! Mueve todo a escuchar su gran significado chicos cara_revolviéndose_de_la_risa A qué amiga ! ! ! Mía Jijijijiji creo que ya se retiró a descansar Lulú Creo que no se escucha la cancion Cuando más lo niega una es su a afirmación escondida Mi yo veo que se vea el número No había entrado yo aún cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa no entiendo nada Si , no entiendo de que hsblan Ya nos salimos de el.tema creo yo Jajaja vale , no entiendo Si , por qué al igual yo no veo por donde es que se ve el númer'
0,' Holiss me llamo luz anny Cuentanos tus problemas palo de corazones . Todo tiene solución menos la muerte colisión Muchachos demen un consejo cara_de_desaprobación Voy a explotarrr colisión Como se hace cuando tu novio derrempete tiene una mejor amiga y tiene unos putos celos a morir ? Osea la pelaita me cae bien y todo y no me dan celos ella si no el por que le dice que la ama le dice mi amor y de mas y puso 2 fotos de ella en el perfil de tlgm y me da mucha rabia y celos No nunca bueno yo nunca me e enterado ni me an dicho nada Yo soy toxicaa cara_de_alivio Jsjaj lo se ósea soy demasiado celosa pero el también lo es y pienso que no debería hacer lo que no le gusta que le hagan Pero es que a mi se me funden los tapones y no se como decirle Yo le dije en estos dias que no me gustaba que le dijiera mi amor a las pelaitas a si que pienso que lo voy a medio matar cara_neutral Yo tambien tengo mejor amigo cara_llorando_de_risa Pasa un mensajito hay pa reenviarcelo cara_llorando_de_risa Psss si cara_neutral Como que le envió por donde comienzo Vive en el frente cara_radiante_con_ojos_sonrientes Ok mañana lo are cara_neutral Es bueno tener con quien hablar cara_feliz_con_ojos_sonriente'
0,' hola cara_al_revés al final te hice caso ... pero me costara abrirme puedo preguntar por que ? pero , no siempre tiene por que ser asi , aveces miran por que la gente es curiiosa , tambn aveces cuando uno se queda en pesca parece que alguien te mira pero no estas en su vista , respira profundamente por la naris , sueltalo lentamente por la boca , masajea poco a poco las menos , estira los dedos ... si crees que hablavan mas de ti , alomejor fue la misma paranoya ... no tienes por que hacerle caso a todos esos mal pensares , alomejor eres tu mismo el que se pone asi por pensar eso y es peor ... pulsar el boton del panico constantemente cansa ... te entiendo , pero debes aprender a controlarlo ... Ç ( mi truco es estar 24/7 con musica sin escuchar a nadie ) solo me los quito cuando estoy con algo o alguien importante . ademas tu mas que nadie sabe lo que eres y quien eres , deberias aprender a no escuchar a los demas por que ellos solo quieren undirte por cualquier , por gusto , envidia , por que no se le caes mal a primra vista , por que eres mejor que ellos ... por que sus vidas son peores que la tuya ... son tanta cosas ... menos mal que distes el siguiente paso intenta ganar su confianza ami una ves me tuvieron que atrapar en el aire ... º1seguir asi como ella te ve , 2decirle las cosas claras y que vea que as madurado o no eres tan divil o que ya no eres ese niño pequeño que ella aun ve 3 irte por tu camino y ella por el suyo cada uno haga su vida y ya ... soy muy directo señor lo siento ... si no estubiera en directo a no ser que quieras venir a el y hablamo'
0,' perdón por el idioma , soy brasileño pero quiero unirme al grupo i\'ll be watching before joining the group so i can understand better the content of the chats you\'re very welcoming cara_sonriente i was at the same spot earlier i forced myself to eat any food otherwise i would be in bed all day long bc since i woke up i haven\'t eaten anything but i wasnt hungry at all i have sent my boyfriend a message talking about this and he told me to eat otherwise he would be upset with me , so i ate i will try translate porque desde que desperté no he comido nada pero no tenía hambre en absoluto Le envié un mensaje a mi novio hablando de esto y me dijo que comiera , de lo contrario se enojaría conmigo , así que comí oops i didnt knew that How can i activate this ? no , i eat nothing and he wants me to eat something kind of , we live in different states i dont have strength to do nothing i know that cara_desanimada obrigado corazón_rojo vou tentar explicar : eu tô terminando minha faculdade de direito e preciso entregar minha monografia , eu não consigo sentir para pesquisar nem escrever nada porque estou paralisado . todos meus amigos já estão avançando e eu só preciso disso pra me formar . a pandemia tem me assustado também , passo o dia todo chorando pq não consigo progredir em nada . meus pais moram em outra cidade , meu namorado em outro estado . acho que me sinto sozinho e não tenho forçar pra comer , cuidar casa , cuidar de mim ... Pero no se se quiero trabajar con eso sua voz é linda cara_sonriendo con ojos de corazón yeahh i usually talk with them , i have been with them recently either Thank you , guys , you are awesome Im already felling a little better What language is this ? do you know how to speak how many languages ? i will teach portuguese for you guys cara_sonriente how old are you ? 19 = 7 languges 22 = 1 and a half cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa yeah its hard but i know for being very extensive , the areas are very different . for example , the south seems most like argentina , the North is riverside . where i live is kind of tropical and very hot so Rio is the best place for you cara_sonriendo con ojos de corazón cara_sonriendo con ojos de corazón woww do you know ... rio de janeiro , Rio Grande do Sul is a cold state Yeahhh it would be nice cara_feliz_con_ojos_sonrientes Estaba mirando fotos tuyas y este grupo solo tiene gente hermosa It was the intention Ahhh que foda , aprendeu português onde ? Adorei ! Sabe falar muito bem Essa música é ótima e muito linda cara_sonriendo con ojos de corazón Feliz que lembrou de mim <3 alguien aqui es de latino america ? kkkkkkkkkk cara_sonriendo con ojos de corazón Tem alguem aqui chamado paulo henrique ? There is someone here called Paulo Henrique ? alguien aqui llama paulo henrique '
0,' No no soy de España Ando en una época muy mala la vdd No hace falta yo te conozco Jaja el destino nos une Aunque la bajada de ayer me dolió un huevo Che te acordás cuando fuimos a comer con los otros locos Con valentina a veces Justo hace tres días o cuatro hable Después de un año o algo así jajaja Como era que se llamaba la flaca rubia alta ? Che y xq estas acá Últimamente sale todo para el orto De que carajo te recibiste Buena manera de currar a la gente Y seguís entrando a los chats Yo hace mil años Que ya no entro Hace un tiempo hablé con jona Y me había pasado un link Y todavía estaba el enfermo de coco y todos esos ahí adentro Me pregunto que será la vida de crystal flux Jajajaja a mi me odiaba Creo que la mayoría Pero lo de crystal fue culpa de marla Te acordás que la jodian con el calzón viejo JAJAJAJA Ya fue eramos re pendejos inmaduros T acordás de ese molk El otro día entre al drive buscando unas fotos viejas y tengo videos de el vestido de mujer y cagando en camara Yo creo que todos en el fondo en esa época estábamos pasando tiempos turbulento'
